epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,2394.73,1.38279,0.86597,1.1074,0.72609,0.9626,0.87486,0.47489,1.41235,74.6142,0.98183,0.008746,0.008746,0.008746
40,2456.13,1.39277,0.84489,1.11334,0.79404,0.91712,0.91482,0.48868,1.43746,57.223,0.98822,0.008713,0.008713,0.008713
41,2517.73,1.38711,0.83366,1.11404,0.82558,0.91312,0.92264,0.50489,1.4104,67.6252,0.97935,0.00868,0.00868,0.00868
42,2579.09,1.38138,0.80432,1.10396,0.89905,0.93809,0.95703,0.49943,1.44727,37.7865,1.00514,0.008647,0.008647,0.008647
43,2640.43,1.37467,0.7877,1.10793,0.89592,0.91832,0.95719,0.51998,1.40394,39.8364,0.97995,0.008614,0.008614,0.008614
44,2701.8,1.3833,0.78906,1.111,0.92911,0.94603,0.96435,0.50324,1.47056,12.3778,1.01554,0.008581,0.008581,0.008581
45,2763.08,1.36748,0.76425,1.09944,0.86629,0.90763,0.93719,0.49912,1.46168,67.3053,1.00195,0.008548,0.008548,0.008548
46,2824.28,1.37128,0.77132,1.10579,0.92966,0.94766,0.96676,0.50264,1.46823,23.8204,1.00488,0.008515,0.008515,0.008515
47,2885.46,1.3681,0.75891,1.09646,0.95123,0.95808,0.97565,0.53153,1.43311,21.8534,0.98874,0.008482,0.008482,0.008482
48,2946.78,1.35795,0.73679,1.09424,0.95248,0.96987,0.97779,0.53206,1.42018,4.47576,0.9867,0.008449,0.008449,0.008449
49,3008.09,1.35977,0.73059,1.09461,0.95284,0.96143,0.97672,0.53081,1.40354,30.6627,0.98073,0.008416,0.008416,0.008416
50,3069.33,1.36187,0.73278,1.09461,0.96343,0.96317,0.97911,0.54492,1.37796,4.29818,0.97108,0.008383,0.008383,0.008383
51,3130.7,1.35856,0.72185,1.09331,0.97033,0.96139,0.98028,0.53773,1.4024,4.67518,0.97863,0.00835,0.00835,0.00835
52,3191.99,1.3547,0.71966,1.09334,0.96642,0.96226,0.98032,0.53887,1.39384,12.8873,0.97894,0.008317,0.008317,0.008317
53,3253.35,1.34906,0.7111,1.09304,0.97743,0.97368,0.98585,0.55625,1.39139,2.28905,0.97411,0.008284,0.008284,0.008284
54,3314.61,1.35234,0.69827,1.08838,0.96697,0.97991,0.9865,0.54472,1.39951,4.29241,0.97609,0.008251,0.008251,0.008251
55,3375.94,1.33897,0.69918,1.08879,0.96879,0.97533,0.98378,0.54566,1.40479,15.4841,0.98038,0.008218,0.008218,0.008218
56,3437.19,1.34004,0.68598,1.08859,0.96614,0.9742,0.98616,0.55984,1.36601,16.0218,0.96604,0.008185,0.008185,0.008185
57,3498.49,1.34519,0.69538,1.08751,0.9696,0.97096,0.98284,0.55729,1.37953,5.5697,0.96904,0.008152,0.008152,0.008152
58,3559.78,1.3362,0.68797,1.08253,0.97663,0.97892,0.98596,0.54782,1.39238,3.2559,0.97606,0.008119,0.008119,0.008119
59,3621.04,1.32786,0.67338,1.08326,0.97339,0.97813,0.985,0.56143,1.34916,2.60719,0.9555,0.008086,0.008086,0.008086
60,3682.35,1.32703,0.67629,1.08602,0.9689,0.98052,0.98669,0.56084,1.35768,3.02938,0.95879,0.008053,0.008053,0.008053
61,3743.57,1.32996,0.67606,1.08326,0.97362,0.97888,0.98516,0.56207,1.35846,3.11826,0.95848,0.00802,0.00802,0.00802
62,3804.97,1.32638,0.66796,1.07526,0.97576,0.98217,0.9858,0.55061,1.39652,5.76505,0.97692,0.007987,0.007987,0.007987
63,3866.25,1.32553,0.675,1.07401,0.97817,0.9818,0.98572,0.56005,1.36847,1.69577,0.96484,0.007954,0.007954,0.007954
64,3927.64,1.32368,0.65785,1.07818,0.97559,0.98197,0.9862,0.56619,1.35407,1.44789,0.9576,0.007921,0.007921,0.007921
65,3989.04,1.321,0.66435,1.07568,0.97619,0.98384,0.98821,0.56149,1.37308,1.41346,0.9634,0.007888,0.007888,0.007888
66,4050.34,1.31371,0.6548,1.07841,0.97831,0.9778,0.98654,0.55663,1.38389,0.99527,0.97094,0.007855,0.007855,0.007855
67,4111.67,1.31653,0.65022,1.07825,0.97488,0.9797,0.98774,0.56547,1.36487,9.95401,0.963,0.007822,0.007822,0.007822
68,4172.95,1.30468,0.63397,1.075,0.98399,0.98267,0.98769,0.57271,1.34934,1.40336,0.95867,0.007789,0.007789,0.007789
69,4234.22,1.31369,0.63953,1.08026,0.98067,0.98381,0.98725,0.57347,1.34447,0.75237,0.95502,0.007756,0.007756,0.007756
70,4295.53,1.30885,0.64174,1.07002,0.98133,0.98585,0.98799,0.57449,1.33951,1.29872,0.95199,0.007723,0.007723,0.007723
71,4356.81,1.30469,0.64046,1.06966,0.98303,0.98353,0.98837,0.57182,1.3542,0.83628,0.95666,0.00769,0.00769,0.00769
72,4418.01,1.30127,0.63569,1.06911,0.98246,0.98665,0.99032,0.57389,1.35412,0.90449,0.95654,0.007657,0.007657,0.007657
73,4479.29,1.29373,0.63887,1.07084,0.9787,0.98692,0.98861,0.56787,1.3657,2.46393,0.96253,0.007624,0.007624,0.007624
74,4540.58,1.28733,0.62235,1.06593,0.98168,0.98736,0.98912,0.57197,1.3619,1.80866,0.96096,0.007591,0.007591,0.007591
75,4601.99,1.29781,0.62986,1.06976,0.9813,0.98478,0.9898,0.56804,1.36494,1.78939,0.9638,0.007558,0.007558,0.007558
76,4663.26,1.29147,0.63371,1.06912,0.98294,0.98484,0.9901,0.5679,1.36215,0.88316,0.96138,0.007525,0.007525,0.007525
77,4724.48,1.28576,0.62293,1.06104,0.98245,0.98805,0.99057,0.57892,1.32075,0.99132,0.94589,0.007492,0.007492,0.007492
78,4785.92,1.28962,0.62016,1.06169,0.98145,0.98692,0.99023,0.58077,1.32112,0.92162,0.94557,0.007459,0.007459,0.007459
79,4847.33,1.27995,0.61739,1.06798,0.98179,0.98725,0.98937,0.57565,1.33914,0.65576,0.95255,0.007426,0.007426,0.007426
80,4908.66,1.28546,0.61941,1.05974,0.98405,0.98519,0.99004,0.58361,1.32437,0.62197,0.94685,0.007393,0.007393,0.007393
81,4969.97,1.27206,0.62012,1.05996,0.98385,0.98739,0.99115,0.58425,1.32257,0.75393,0.9461,0.00736,0.00736,0.00736
82,5031.23,1.27337,0.61326,1.05834,0.98318,0.98743,0.99074,0.57982,1.33569,0.67482,0.95006,0.007327,0.007327,0.007327
83,5092.47,1.27579,0.61725,1.05836,0.98019,0.98813,0.9904,0.57953,1.32812,0.68798,0.94804,0.007294,0.007294,0.007294
84,5153.66,1.27122,0.60652,1.05846,0.98237,0.98816,0.99059,0.5776,1.33824,0.58628,0.95198,0.007261,0.007261,0.007261
85,5214.82,1.26107,0.60652,1.05828,0.98232,0.98907,0.99079,0.58339,1.3239,0.54181,0.94649,0.007228,0.007228,0.007228
86,5276.14,1.26053,0.60462,1.0557,0.98198,0.98992,0.99127,0.58205,1.33044,0.56447,0.94897,0.007195,0.007195,0.007195
87,5337.4,1.25744,0.60135,1.04993,0.98162,0.98922,0.99144,0.58696,1.31396,0.61132,0.94299,0.007162,0.007162,0.007162
88,5398.69,1.25722,0.60219,1.05295,0.9827,0.98714,0.99148,0.58502,1.31965,0.58685,0.94327,0.007129,0.007129,0.007129
89,5459.91,1.24217,0.59029,1.05038,0.9824,0.99008,0.99166,0.59307,1.30513,0.51926,0.9383,0.007096,0.007096,0.007096
90,5521.17,1.24902,0.59669,1.0508,0.98218,0.98895,0.99153,0.59361,1.29982,0.50634,0.93813,0.007063,0.007063,0.007063
91,5582.49,1.23824,0.59366,1.05043,0.98286,0.9889,0.99167,0.59774,1.29313,0.52265,0.93524,0.00703,0.00703,0.00703
92,5643.72,1.24076,0.59304,1.04218,0.98292,0.9897,0.99184,0.59492,1.30107,0.5114,0.93862,0.006997,0.006997,0.006997
93,5705.01,1.25086,0.59109,1.05144,0.98279,0.98901,0.99118,0.59357,1.30768,0.51537,0.94115,0.006964,0.006964,0.006964
94,5766.15,1.23537,0.59323,1.03979,0.98453,0.98883,0.99199,0.59426,1.30677,0.52518,0.94102,0.006931,0.006931,0.006931
95,5827.3,1.23161,0.58113,1.04024,0.98329,0.98946,0.99072,0.59472,1.30668,0.53096,0.94023,0.006898,0.006898,0.006898
96,5888.49,1.23769,0.58601,1.04559,0.98393,0.98986,0.99212,0.59785,1.30151,0.55454,0.93802,0.006865,0.006865,0.006865
97,5949.77,1.22664,0.58418,1.03935,0.98598,0.98779,0.99212,0.59392,1.30513,0.526,0.93916,0.006832,0.006832,0.006832
98,6010.89,1.23091,0.5808,1.03816,0.98576,0.98769,0.99198,0.5988,1.29434,0.50475,0.93577,0.006799,0.006799,0.006799
99,6072.08,1.23012,0.57272,1.03987,0.98429,0.98892,0.99114,0.5973,1.29549,0.48381,0.9362,0.006766,0.006766,0.006766
100,6133.16,1.22747,0.58535,1.03601,0.9841,0.99014,0.99204,0.59973,1.28855,0.48504,0.93303,0.006733,0.006733,0.006733
101,6194.33,1.22288,0.58051,1.03854,0.98236,0.99006,0.99117,0.60003,1.28306,0.49425,0.93115,0.0067,0.0067,0.0067
102,6255.54,1.208,0.57639,1.03478,0.98488,0.99046,0.99219,0.60272,1.28436,0.47916,0.93187,0.006667,0.006667,0.006667
103,6316.72,1.21174,0.57173,1.02991,0.98487,0.99024,0.99126,0.60345,1.27657,0.47462,0.92895,0.006634,0.006634,0.006634
104,6377.8,1.21693,0.57454,1.0336,0.98482,0.99,0.99145,0.60226,1.2798,0.47835,0.92983,0.006601,0.006601,0.006601
105,6438.9,1.21036,0.57169,1.03258,0.98491,0.99008,0.9914,0.60158,1.28204,0.46616,0.93058,0.006568,0.006568,0.006568
106,6500.14,1.20796,0.57264,1.03028,0.9851,0.98984,0.99147,0.60035,1.28179,0.47261,0.93041,0.006535,0.006535,0.006535
107,6561.31,1.20793,0.57049,1.03038,0.98587,0.99049,0.99258,0.60255,1.2807,0.46584,0.92977,0.006502,0.006502,0.006502
108,6622.49,1.19644,0.56709,1.02534,0.9852,0.98931,0.99165,0.60288,1.27838,0.47104,0.9292,0.006469,0.006469,0.006469
109,6683.66,1.19535,0.5634,1.02908,0.98504,0.98971,0.99278,0.60392,1.27644,0.46722,0.92868,0.006436,0.006436,0.006436
110,6745,1.19869,0.56445,1.02785,0.98458,0.98962,0.9928,0.60709,1.26935,0.46077,0.92617,0.006403,0.006403,0.006403
111,6806.23,1.19132,0.56985,1.02369,0.98449,0.98956,0.99291,0.60943,1.26286,0.46133,0.92376,0.00637,0.00637,0.00637
112,6867.45,1.19303,0.56198,1.02486,0.98453,0.98962,0.99305,0.61154,1.25975,0.45827,0.92244,0.006337,0.006337,0.006337
113,6928.7,1.18102,0.55618,1.02224,0.98456,0.98967,0.99306,0.61262,1.25693,0.45594,0.92149,0.006304,0.006304,0.006304
114,6990.1,1.18156,0.56305,1.02375,0.98444,0.98967,0.99316,0.61465,1.2551,0.45814,0.92109,0.006271,0.006271,0.006271
115,7051.39,1.1824,0.55585,1.01986,0.98454,0.98965,0.99316,0.61485,1.25179,0.45441,0.92043,0.006238,0.006238,0.006238
116,7112.59,1.1841,0.55984,1.01995,0.9851,0.99023,0.99328,0.61777,1.24674,0.45529,0.91842,0.006205,0.006205,0.006205
117,7173.77,1.17036,0.55635,1.01558,0.985,0.99054,0.99337,0.61835,1.24536,0.45519,0.91791,0.006172,0.006172,0.006172
118,7234.95,1.17254,0.5539,1.02043,0.9856,0.99023,0.99342,0.62028,1.24373,0.45322,0.91734,0.006139,0.006139,0.006139
119,7296.12,1.16909,0.54898,1.01749,0.98522,0.99048,0.99341,0.62104,1.24295,0.44823,0.91709,0.006106,0.006106,0.006106
120,7357.37,1.16459,0.54603,1.01999,0.98487,0.99041,0.99337,0.62264,1.24104,0.44754,0.9165,0.006073,0.006073,0.006073
121,7418.67,1.16529,0.55061,1.01906,0.98489,0.99038,0.99335,0.62302,1.2393,0.44887,0.91573,0.00604,0.00604,0.00604
122,7479.84,1.16377,0.55202,1.01551,0.98524,0.99023,0.99333,0.62252,1.23856,0.44892,0.91545,0.006007,0.006007,0.006007
123,7541,1.15394,0.54851,1.0104,0.98505,0.9904,0.99329,0.62342,1.23677,0.44737,0.91483,0.005974,0.005974,0.005974
124,7602.36,1.15337,0.53903,1.01272,0.98542,0.99039,0.99335,0.62394,1.23474,0.44973,0.91408,0.005941,0.005941,0.005941
125,7663.69,1.15503,0.54535,1.01242,0.98553,0.99053,0.99337,0.62535,1.23319,0.44774,0.91361,0.005908,0.005908,0.005908
126,7724.95,1.14796,0.54416,1.01112,0.98564,0.9906,0.99337,0.6254,1.22978,0.44604,0.91245,0.005875,0.005875,0.005875
127,7786.16,1.1425,0.54046,1.00674,0.98561,0.9907,0.99335,0.62644,1.22791,0.4487,0.91156,0.005842,0.005842,0.005842
128,7847.4,1.1404,0.53121,1.00545,0.98569,0.99074,0.99336,0.62719,1.22693,0.44469,0.91133,0.005809,0.005809,0.005809
129,7908.66,1.1406,0.53655,1.00289,0.98583,0.99075,0.99336,0.62807,1.22566,0.44457,0.91097,0.005776,0.005776,0.005776
130,7969.88,1.1337,0.53253,1.00258,0.98585,0.99065,0.9934,0.62814,1.22408,0.44418,0.91026,0.005743,0.005743,0.005743
131,8031.18,1.12703,0.53152,1.00378,0.98587,0.99075,0.99346,0.62876,1.22335,0.44269,0.90981,0.00571,0.00571,0.00571
132,8092.33,1.13189,0.53899,1.0044,0.98588,0.9903,0.99347,0.62928,1.22333,0.44291,0.90975,0.005677,0.005677,0.005677
133,8153.55,1.13241,0.53239,1.0001,0.98592,0.99013,0.99345,0.62924,1.22287,0.44161,0.90969,0.005644,0.005644,0.005644
134,8214.71,1.12128,0.53451,1.00157,0.98573,0.99034,0.99344,0.62956,1.22162,0.44106,0.90933,0.005611,0.005611,0.005611
135,8275.97,1.1238,0.52703,0.99714,0.98462,0.99105,0.99343,0.63048,1.21987,0.43922,0.90869,0.005578,0.005578,0.005578
136,8337.21,1.11838,0.52609,0.99951,0.98472,0.99105,0.99343,0.63081,1.21951,0.43854,0.90837,0.005545,0.005545,0.005545
137,8398.38,1.12013,0.52657,0.99685,0.98478,0.99105,0.9934,0.6312,1.21902,0.43851,0.90815,0.005512,0.005512,0.005512
138,8459.57,1.11902,0.52537,0.99828,0.98473,0.99105,0.99343,0.63222,1.21825,0.43735,0.90783,0.005479,0.005479,0.005479
139,8520.84,1.1001,0.52263,0.99689,0.98621,0.99038,0.99345,0.63287,1.21693,0.43653,0.90769,0.005446,0.005446,0.005446
140,8582.14,1.10831,0.52082,0.99175,0.98622,0.99029,0.99343,0.63328,1.21573,0.43582,0.90722,0.005413,0.005413,0.005413
141,8643.3,1.09899,0.52329,0.98892,0.98674,0.98962,0.99346,0.63513,1.21348,0.43454,0.90627,0.00538,0.00538,0.00538
142,8704.44,1.09436,0.5154,0.98976,0.98685,0.98946,0.99345,0.63649,1.21172,0.43385,0.90581,0.005347,0.005347,0.005347
143,8765.57,1.10444,0.5224,0.99579,0.98657,0.98969,0.99348,0.63606,1.21112,0.43288,0.90538,0.005314,0.005314,0.005314
144,8826.67,1.09065,0.51473,0.99201,0.98778,0.98925,0.99352,0.63773,1.2088,0.43017,0.9048,0.005281,0.005281,0.005281
145,8887.9,1.09584,0.51859,0.98934,0.98776,0.98935,0.99352,0.63721,1.20722,0.42905,0.90417,0.005248,0.005248,0.005248
146,8949.01,1.08937,0.51287,0.98965,0.98748,0.98961,0.99352,0.63823,1.20615,0.42964,0.90393,0.005215,0.005215,0.005215
147,9010.18,1.08968,0.5127,0.99237,0.9874,0.98971,0.99354,0.63886,1.20428,0.42816,0.90314,0.005182,0.005182,0.005182
148,9071.45,1.07808,0.5068,0.98433,0.98738,0.98973,0.99352,0.63895,1.20286,0.42859,0.90277,0.005149,0.005149,0.005149
149,9132.7,1.07705,0.50604,0.98522,0.98736,0.98971,0.99353,0.6395,1.20136,0.42822,0.9023,0.005116,0.005116,0.005116
150,9193.93,1.07415,0.50801,0.98148,0.98733,0.98964,0.99355,0.6396,1.19969,0.42846,0.90165,0.005083,0.005083,0.005083
151,9255.18,1.0777,0.50889,0.98641,0.98727,0.98963,0.99355,0.64066,1.19905,0.42856,0.90135,0.00505,0.00505,0.00505
152,9316.5,1.06921,0.50566,0.98174,0.98726,0.98962,0.99355,0.64075,1.19746,0.42909,0.90072,0.005017,0.005017,0.005017
153,9377.67,1.07311,0.50565,0.98447,0.98723,0.98963,0.99359,0.641,1.19526,0.42762,0.90007,0.004984,0.004984,0.004984
154,9438.95,1.06623,0.50237,0.98118,0.98713,0.98966,0.99355,0.64124,1.19365,0.42619,0.89957,0.004951,0.004951,0.004951
155,9500.24,1.06815,0.50526,0.97785,0.98689,0.98997,0.99355,0.64203,1.19336,0.4264,0.89937,0.004918,0.004918,0.004918
156,9561.58,1.05954,0.4971,0.97568,0.9867,0.98942,0.99358,0.64196,1.1922,0.42659,0.89903,0.004885,0.004885,0.004885
157,9622.87,1.06227,0.5008,0.97843,0.98681,0.9894,0.99361,0.64342,1.19008,0.42694,0.89823,0.004852,0.004852,0.004852
158,9684.13,1.06506,0.50571,0.98142,0.98687,0.98935,0.99362,0.64424,1.18811,0.42714,0.89762,0.004819,0.004819,0.004819
159,9745.37,1.05174,0.50111,0.97205,0.98448,0.99182,0.99363,0.64432,1.18799,0.42729,0.89749,0.004786,0.004786,0.004786
160,9806.65,1.04452,0.49373,0.97087,0.98444,0.99183,0.99365,0.64399,1.18695,0.42773,0.89714,0.004753,0.004753,0.004753
161,9867.82,1.0481,0.49699,0.97052,0.98431,0.99193,0.99364,0.64468,1.18557,0.42724,0.89647,0.00472,0.00472,0.00472
162,9928.98,1.0478,0.49601,0.96934,0.98491,0.99269,0.99363,0.64512,1.18418,0.42771,0.89617,0.004687,0.004687,0.004687
163,9990.27,1.04317,0.49439,0.9743,0.98494,0.9926,0.99367,0.64554,1.18304,0.42676,0.89569,0.004654,0.004654,0.004654
164,10051.7,1.04339,0.49577,0.97061,0.98492,0.99265,0.99365,0.64576,1.18189,0.42675,0.89529,0.004621,0.004621,0.004621
165,10113,1.0343,0.48664,0.96542,0.98492,0.99255,0.99362,0.64656,1.18088,0.42573,0.89491,0.004588,0.004588,0.004588
166,10174.2,1.03332,0.49203,0.96922,0.98492,0.99252,0.99365,0.64696,1.17958,0.42476,0.89442,0.004555,0.004555,0.004555
167,10235.5,1.02827,0.48677,0.96681,0.98491,0.99252,0.99364,0.64755,1.17841,0.42455,0.89399,0.004522,0.004522,0.004522
168,10296.7,1.02896,0.48809,0.96335,0.98485,0.9928,0.99363,0.6478,1.1771,0.42441,0.89375,0.004489,0.004489,0.004489
169,10357.9,1.02202,0.4842,0.96463,0.98483,0.99292,0.99366,0.64754,1.17576,0.4245,0.89338,0.004456,0.004456,0.004456
170,10419.2,1.0207,0.48668,0.96253,0.98483,0.99298,0.99367,0.64828,1.17515,0.42424,0.89319,0.004423,0.004423,0.004423
171,10480.5,1.02724,0.49069,0.96479,0.98483,0.993,0.9937,0.64886,1.17339,0.42256,0.89271,0.00439,0.00439,0.00439
172,10541.7,1.02373,0.48175,0.96511,0.98445,0.99339,0.99369,0.64949,1.17238,0.42214,0.89225,0.004357,0.004357,0.004357
173,10602.9,1.0138,0.48274,0.95925,0.98446,0.99339,0.99368,0.64957,1.17044,0.42168,0.89155,0.004324,0.004324,0.004324
174,10664.2,1.01662,0.48171,0.9578,0.98448,0.99341,0.99373,0.6507,1.16875,0.41986,0.89087,0.004291,0.004291,0.004291
175,10725.7,1.01055,0.48426,0.95643,0.98452,0.99341,0.99371,0.65156,1.16713,0.41901,0.89046,0.004258,0.004258,0.004258
176,10787,1.00077,0.47738,0.95938,0.98454,0.99342,0.99373,0.65159,1.16663,0.41847,0.89025,0.004225,0.004225,0.004225
177,10848.3,1.00651,0.48068,0.95759,0.98456,0.99342,0.99369,0.65287,1.16495,0.41795,0.88963,0.004192,0.004192,0.004192
178,10909.5,1.00182,0.47448,0.9587,0.98456,0.99345,0.99373,0.65355,1.16298,0.41796,0.88907,0.004159,0.004159,0.004159
179,10970.6,0.99812,0.47802,0.95906,0.98462,0.99343,0.99372,0.65412,1.16149,0.4179,0.88854,0.004126,0.004126,0.004126
180,11031.8,1.00209,0.47642,0.95682,0.9846,0.99341,0.99373,0.65475,1.15978,0.41717,0.88803,0.004093,0.004093,0.004093
181,11093.1,0.99484,0.46982,0.95168,0.98462,0.99339,0.99374,0.65489,1.15863,0.41596,0.88751,0.00406,0.00406,0.00406
182,11154.3,0.99937,0.47342,0.95513,0.98464,0.99338,0.99367,0.65497,1.15806,0.41656,0.88729,0.004027,0.004027,0.004027
183,11215.6,0.99537,0.47034,0.954,0.98466,0.99338,0.99368,0.6544,1.15734,0.4154,0.88701,0.003994,0.003994,0.003994
184,11277.1,0.99654,0.47161,0.95735,0.98468,0.99336,0.99367,0.65464,1.15626,0.4148,0.88677,0.003961,0.003961,0.003961
185,11338.3,0.98344,0.46463,0.94819,0.98467,0.99337,0.9937,0.65489,1.15482,0.41529,0.88625,0.003928,0.003928,0.003928
186,11399.5,0.97782,0.46722,0.95066,0.98465,0.99335,0.99369,0.65569,1.15303,0.41433,0.88576,0.003895,0.003895,0.003895
187,11460.7,0.98294,0.46851,0.9479,0.98466,0.99334,0.9937,0.65595,1.15212,0.41355,0.88531,0.003862,0.003862,0.003862
188,11521.9,0.98197,0.46893,0.95141,0.9847,0.99332,0.99369,0.65649,1.15111,0.41319,0.88505,0.003829,0.003829,0.003829
189,11583.1,0.98056,0.46289,0.94907,0.98473,0.99329,0.99371,0.65669,1.15024,0.41258,0.88466,0.003796,0.003796,0.003796
190,11644.2,0.97968,0.46494,0.94855,0.98475,0.99327,0.99367,0.65755,1.14945,0.41238,0.88436,0.003763,0.003763,0.003763
191,11705.6,0.9709,0.46208,0.94812,0.98472,0.99331,0.99373,0.65733,1.14832,0.41154,0.88393,0.00373,0.00373,0.00373
